,"(('bel', 'demand_el'), 'flow')","(('bel', 'excess_el'), 'flow')","(('pp_coal', 'bel'), 'flow')","(('pp_gas', 'bel'), 'flow')","(('pp_oil', 'bel'), 'flow')","(('pv', 'bel'), 'flow')","(('shortage_el', 'bel'), 'flow')"
2022-09-13 10:00:00,42685037.16648146,0.0,0.0,0.0,42622564.0,62473.210880000006,0.0
2022-09-13 11:00:00,52290000.07095401,0.0,0.0,0.0,52219721.0,70278.663936,0.0
2022-09-13 12:00:00,60537657.7484188,0.0,0.0,0.0,60468056.0,69601.33606399999,0.0
2022-09-13 13:00:00,67011328.4391154,0.0,0.0,0.0,66941649.0,69679.57043200001,0.0
2022-09-13 14:00:00,71172198.59727666,0.0,0.0,0.0,71117274.0,54925.042944,0.0
2022-09-13 15:00:00,83499759.48356254,0.0,0.0,0.0,83455589.0,44170.328064,0.0
2022-09-13 16:00:00,87304296.0272474,0.0,0.0,0.0,87273633.0,30663.353600000002,0.0
2022-09-13 17:00:00,89213968.65675423,0.0,0.0,0.0,89200656.0,13312.449279999999,0.0
2022-09-13 18:00:00,90937657.89734435,0.0,0.0,0.0,90937578.0,79.861504,0.0
2022-09-13 19:00:00,87302135.71035507,0.0,0.0,0.0,87302136.0,0.0,0.0
2022-09-13 20:00:00,74151459.34570898,0.0,0.0,0.0,74151459.0,0.0,0.0
2022-09-13 21:00:00,55503872.81432441,0.0,0.0,0.0,55503873.0,0.0,0.0
2022-09-13 22:00:00,40425434.21973342,0.0,0.0,0.0,40425434.0,0.0,0.0
2022-09-13 23:00:00,30256998.724900212,0.0,0.0,0.0,30256999.0,0.0,0.0
2022-09-14 00:00:00,25021825.53124162,0.0,0.0,0.0,25021826.0,0.0,0.0
2022-09-14 01:00:00,20782260.5601545,0.0,0.0,0.0,20782261.0,0.0,0.0
2022-09-14 02:00:00,18807061.567954574,0.0,0.0,0.0,18807062.0,0.0,0.0
2022-09-14 03:00:00,24595311.6282761,0.0,0.0,0.0,24595312.0,0.0,0.0
2022-09-14 04:00:00,40932724.39859431,0.0,0.0,0.0,40932724.0,0.0,0.0
2022-09-14 05:00:00,49913698.58883728,0.0,0.0,0.0,49913699.0,0.0,0.0
2022-09-14 06:00:00,51813754.18407902,0.0,0.0,0.0,51813355.0,398.902272,0.0
2022-09-14 07:00:00,53767469.032663636,0.0,0.0,0.0,53740931.0,26537.675776,0.0
2022-09-14 08:00:00,55048295.435109906,0.0,0.0,0.0,54991389.0,56906.656255999995,0.0
2022-09-14 09:00:00,61091804.99831069,0.0,0.0,0.0,61013830.0,77974.76556799999,0.0
2022-09-14 10:00:00,75976669.97728273,0.0,0.0,0.0,75880277.0,96392.82815999999,0.0
2022-09-14 11:00:00,85360619.28446926,0.0,0.0,0.0,85260799.0,99820.640512,0.0
2022-09-14 12:00:00,89210637.93450558,0.0,0.0,0.0,89104593.0,106044.562432,0.0
2022-09-14 13:00:00,93023760.6359452,0.0,0.0,0.0,92918651.0,105109.320192,0.0
2022-09-14 14:00:00,94774868.69596472,0.0,0.0,0.0,94682702.0,92166.42176000001,0.0
2022-09-14 15:00:00,102119268.86044112,0.0,0.0,4049094.7,98000000.0,70174.171904,0.0
2022-09-14 16:00:00,98684670.93567881,0.0,0.0,638396.94,98000000.0,46273.992192,0.0
2022-09-14 17:00:00,95018272.12102453,0.0,0.0,0.0,95001259.0,17012.693248000003,0.0
2022-09-14 18:00:00,91374128.50762016,0.0,0.0,0.0,91374129.0,0.0,0.0
2022-09-14 19:00:00,81626250.75774248,0.0,0.0,0.0,81626251.0,0.0,0.0
2022-09-14 20:00:00,63232025.56364924,0.0,0.0,0.0,63232026.0,0.0,0.0
2022-09-14 21:00:00,43953425.056646526,0.0,0.0,0.0,43953425.0,0.0,0.0
2022-09-14 22:00:00,27259479.08038159,0.0,0.0,0.0,27259479.0,0.0,0.0
2022-09-14 23:00:00,15947298.764397798,0.0,0.0,0.0,15947299.0,0.0,0.0
2022-09-15 00:00:00,13015789.482207663,0.0,0.0,0.0,13015789.0,0.0,0.0
2022-09-15 01:00:00,10930939.017788932,0.0,0.0,0.0,10930939.0,0.0,0.0
2022-09-15 02:00:00,9897035.623230467,0.0,0.0,0.0,9897035.6,0.0,0.0
2022-09-15 03:00:00,15284142.209102023,0.0,0.0,0.0,15284142.0,0.0,0.0
2022-09-15 04:00:00,28298207.808139794,0.0,0.0,0.0,28298208.0,0.0,0.0
2022-09-15 05:00:00,37080314.191556744,0.0,0.0,0.0,37080314.0,0.0,0.0
2022-09-15 06:00:00,38450502.77514528,0.0,0.0,0.0,38449849.0,653.3903359999999,0.0
2022-09-15 07:00:00,40782137.29446868,0.0,0.0,0.0,40750859.0,31278.292992000002,0.0
2022-09-15 08:00:00,40108675.19194723,0.0,0.0,0.0,40045562.0,63112.75392,0.0
2022-09-15 09:00:00,37846324.021729864,0.0,0.0,0.0,37756930.0,89394.398464,0.0
2022-09-15 10:00:00,41553763.28964838,0.0,0.0,0.0,41448821.0,104942.663936,0.0
2022-09-15 11:00:00,43368289.48019617,0.0,0.0,0.0,43252595.0,115694.531328,0.0
2022-09-15 12:00:00,43888704.814225376,0.0,0.0,0.0,43768387.0,120318.078208,0.0
2022-09-15 13:00:00,46938145.813046485,0.0,0.0,0.0,46820074.0,118071.429632,0.0
2022-09-15 14:00:00,51943013.42628665,0.0,0.0,0.0,51840761.0,102252.53120000001,0.0
2022-09-15 15:00:00,66193552.25366133,0.0,0.0,0.0,66115263.0,78289.679616,0.0
2022-09-15 16:00:00,72025987.7378117,0.0,0.0,0.0,71977504.0,48484.113408,0.0
2022-09-15 17:00:00,72874900.06576999,0.0,0.0,0.0,72854779.0,20120.63872,0.0
2022-09-15 18:00:00,72278945.8290185,0.0,0.0,0.0,72278946.0,0.0,0.0
2022-09-15 19:00:00,64180602.70814967,0.0,0.0,0.0,64180603.0,0.0,0.0
2022-09-15 20:00:00,48354063.85902547,0.0,0.0,0.0,48354064.0,0.0,0.0
2022-09-15 21:00:00,32186871.560783148,0.0,0.0,0.0,32186872.0,0.0,0.0
2022-09-15 22:00:00,19396473.58022666,0.0,0.0,0.0,19396474.0,0.0,0.0
2022-09-15 23:00:00,11405169.584038572,0.0,0.0,0.0,11405170.0,0.0,0.0
2022-09-16 00:00:00,9875451.576194137,0.0,0.0,0.0,9875451.6,0.0,0.0
2022-09-16 01:00:00,8943347.897401366,0.0,0.0,0.0,8943347.9,0.0,0.0
2022-09-16 02:00:00,8289988.942500413,0.0,0.0,0.0,8289988.9,0.0,0.0
2022-09-16 03:00:00,11945353.469000962,0.0,0.0,0.0,11945353.0,0.0,0.0
2022-09-16 04:00:00,19833324.2053128,0.0,0.0,0.0,19833324.0,0.0,0.0
2022-09-16 05:00:00,25184854.101519056,0.0,0.0,0.0,25184854.0,0.0,0.0
2022-09-16 06:00:00,22636935.122017965,0.0,0.0,0.0,22636083.0,851.8010879999999,0.0
2022-09-16 07:00:00,18888395.320548087,0.0,0.0,0.0,18853455.0,34940.425728,0.0
2022-09-16 08:00:00,15792676.232990539,0.0,0.0,0.0,15719215.0,73460.867072,0.0
2022-09-16 09:00:00,12260756.704994127,0.0,0.0,0.0,12157501.0,103255.50771199999,0.0
2022-09-16 10:00:00,15769404.874669475,0.0,0.0,0.0,15646411.0,122993.37497599999,0.0
2022-09-16 11:00:00,16452773.259392772,0.0,0.0,0.0,16319323.0,133449.921792,0.0
2022-09-16 12:00:00,14923995.55739073,0.0,0.0,0.0,14786363.0,137632.703232,0.0
2022-09-16 13:00:00,14120957.014990345,0.0,0.0,0.0,13984996.0,135960.60928,0.0
2022-09-16 14:00:00,16167610.159879578,0.0,0.0,0.0,16043630.0,123980.570368,0.0
2022-09-16 15:00:00,28864678.439611536,0.0,0.0,0.0,28766418.0,98260.41395199999,0.0
2022-09-16 16:00:00,40138983.91650204,0.0,0.0,0.0,40075051.0,63932.546816,0.0
2022-09-16 17:00:00,45179981.850203484,0.0,0.0,0.0,45155602.0,24379.560448,0.0
2022-09-16 18:00:00,54815300.71468551,0.0,0.0,0.0,54815275.0,25.5967232,0.0
2022-09-16 19:00:00,53880337.52311714,0.0,0.0,0.0,53880338.0,0.0,0.0
2022-09-16 20:00:00,43659524.2670122,0.0,0.0,0.0,43659524.0,0.0,0.0
2022-09-16 21:00:00,30765689.225598752,0.0,0.0,0.0,30765689.0,0.0,0.0
2022-09-16 22:00:00,19626857.137775227,0.0,0.0,0.0,19626857.0,0.0,0.0
2022-09-16 23:00:00,12288600.67056429,0.0,0.0,0.0,12288601.0,0.0,0.0
2022-09-17 00:00:00,10440177.060804581,0.0,0.0,0.0,10440177.0,0.0,0.0
2022-09-17 01:00:00,9785825.98265295,0.0,0.0,0.0,9785826.0,0.0,0.0
2022-09-17 02:00:00,9564706.33013105,0.0,0.0,0.0,9564706.3,0.0,0.0
2022-09-17 03:00:00,13178213.108083423,0.0,0.0,0.0,13178213.0,0.0,0.0
2022-09-17 04:00:00,21054763.543410443,0.0,0.0,0.0,21054764.0,0.0,0.0
2022-09-17 05:00:00,25539578.279994298,0.0,0.0,0.0,25539578.0,0.0,0.0
2022-09-17 06:00:00,22483809.89094729,0.0,0.0,0.0,22483697.0,112.717824,0.0
2022-09-17 07:00:00,18782567.146392006,0.0,0.0,0.0,18768547.0,14019.701248000001,0.0
2022-09-17 08:00:00,15102546.28141687,0.0,0.0,0.0,15070805.0,31741.336064,0.0
2022-09-17 09:00:00,9899293.551785672,0.0,0.0,0.0,9853018.9,46274.625024,0.0
2022-09-17 10:00:00,10502310.648461841,0.0,0.0,0.0,10447961.0,54349.831936,0.0
2022-09-17 11:00:00,10696515.20557448,0.0,0.0,0.0,10629975.0,66539.953152,0.0
2022-09-17 12:00:00,10830428.722886432,0.0,0.0,0.0,10768066.0,62362.49216,0.0
2022-09-17 13:00:00,12314545.869542027,0.0,0.0,0.0,12250884.0,63662.242304,0.0
2022-09-17 14:00:00,16118326.575692533,0.0,0.0,0.0,16064871.0,53455.351552,0.0
2022-09-17 15:00:00,31150461.29834095,0.0,0.0,0.0,31109198.0,41263.015680000004,0.0
2022-09-17 16:00:00,44673105.79979978,0.0,0.0,0.0,44648104.0,25001.96096,0.0
2022-09-17 17:00:00,48861191.57855841,0.0,0.0,0.0,48851728.0,9463.218687999999,0.0
2022-09-17 18:00:00,56346645.663619526,0.0,0.0,0.0,56346646.0,0.0,0.0
2022-09-17 19:00:00,54077727.42655426,0.0,0.0,0.0,54077727.0,0.0,0.0
2022-09-17 20:00:00,43415608.95933261,0.0,0.0,0.0,43415609.0,0.0,0.0
2022-09-17 21:00:00,29286139.673888028,0.0,0.0,0.0,29286140.0,0.0,0.0
2022-09-17 22:00:00,17702864.706977073,0.0,0.0,0.0,17702865.0,0.0,0.0
2022-09-17 23:00:00,10943688.94812232,0.0,0.0,0.0,10943689.0,0.0,0.0
2022-09-18 00:00:00,9750667.496463096,0.0,0.0,0.0,9750667.5,0.0,0.0
2022-09-18 01:00:00,9093783.694742417,0.0,0.0,0.0,9093783.7,0.0,0.0
2022-09-18 02:00:00,8791332.57393239,0.0,0.0,0.0,8791332.6,0.0,0.0
2022-09-18 03:00:00,15211319.602016844,0.0,0.0,0.0,15211320.0,0.0,0.0
2022-09-18 04:00:00,32450411.077976994,0.0,0.0,0.0,32450411.0,0.0,0.0
2022-09-18 05:00:00,39933094.8367922,0.0,0.0,0.0,39933095.0,0.0,0.0
2022-09-18 06:00:00,39326451.086712934,0.0,0.0,0.0,39325444.0,1006.7046399999999,0.0
2022-09-18 07:00:00,42084690.81720708,0.0,0.0,0.0,42046744.0,37947.117312,0.0
2022-09-18 08:00:00,41204591.77846233,0.0,0.0,0.0,41126825.0,77766.663936,0.0
2022-09-18 09:00:00,39329855.86243497,0.0,0.0,0.0,39219713.0,110143.359488,0.0
2022-09-18 10:00:00,42220590.39159078,0.0,0.0,0.0,42092856.0,127733.976576,0.0
2022-09-18 11:00:00,43278340.5212558,0.0,0.0,0.0,43193056.0,85284.250112,0.0
2022-09-18 12:00:00,44023157.17464949,0.0,0.0,0.0,43933296.0,89860.921856,0.0
2022-09-18 13:00:00,44383777.384884365,0.0,0.0,0.0,44298396.0,85381.226496,0.0
2022-09-18 14:00:00,49727331.742265716,0.0,0.0,0.0,49651838.0,75493.976576,0.0
2022-09-18 15:00:00,66753310.016313,0.0,0.0,0.0,66690299.0,63011.16416,0.0
2022-09-18 16:00:00,70627140.88406852,0.0,0.0,0.0,70588192.0,38948.808704,0.0
2022-09-18 17:00:00,70987382.64501695,0.0,0.0,0.0,70973433.0,13949.173760000001,0.0
2022-09-18 18:00:00,68761587.98722732,0.0,0.0,0.0,68761588.0,0.0,0.0
2022-09-18 19:00:00,60176520.8656061,0.0,0.0,0.0,60176521.0,0.0,0.0
2022-09-18 20:00:00,44918248.93024456,0.0,0.0,0.0,44918249.0,0.0,0.0
2022-09-18 21:00:00,29936453.88404495,0.0,0.0,0.0,29936454.0,0.0,0.0
2022-09-18 22:00:00,18247071.078825004,0.0,0.0,0.0,18247071.0,0.0,0.0
2022-09-18 23:00:00,11167324.662333004,0.0,0.0,0.0,11167325.0,0.0,0.0
2022-09-19 00:00:00,9639165.006691614,0.0,0.0,0.0,9639165.0,0.0,0.0
2022-09-19 01:00:00,9085829.123016443,0.0,0.0,0.0,9085829.1,0.0,0.0
2022-09-19 02:00:00,8819520.385886947,0.0,0.0,0.0,8819520.4,0.0,0.0
2022-09-19 03:00:00,14963871.195241591,0.0,0.0,0.0,14963871.0,0.0,0.0
2022-09-19 04:00:00,30168062.92388,0.0,0.0,0.0,30168063.0,0.0,0.0
2022-09-19 05:00:00,37889064.46289003,0.0,0.0,0.0,37889064.0,0.0,0.0
2022-09-19 06:00:00,38457389.49721129,0.0,0.0,0.0,38456205.0,1184.549632,0.0
2022-09-19 07:00:00,39812453.157041855,0.0,0.0,0.0,39781002.0,31451.384832,0.0
2022-09-19 08:00:00,36968207.411838815,0.0,0.0,0.0,36901154.0,67053.57030400001,0.0
2022-09-19 09:00:00,33206030.813691504,0.0,0.0,0.0,33111614.0,94416.73446400001,0.0
2022-09-19 10:00:00,35355781.285600595,0.0,0.0,0.0,35243789.0,111992.406272,0.0
2022-09-19 11:00:00,34923773.25023921,0.0,0.0,0.0,34803118.0,120655.47648,0.0
2022-09-19 12:00:00,34811063.10293793,0.0,0.0,0.0,34687600.0,123462.757888,0.0
2022-09-19 13:00:00,34714087.08374319,0.0,0.0,0.0,34589711.0,124375.992064,0.0
2022-09-19 14:00:00,35852559.067921646,0.0,0.0,0.0,35743106.0,109453.117184,0.0
2022-09-19 15:00:00,48003414.52017402,0.0,0.0,0.0,47916216.0,87198.89075199999,0.0
2022-09-19 16:00:00,54634615.5691153,0.0,0.0,0.0,54577970.0,56645.617152,0.0
2022-09-19 17:00:00,58457838.65039303,0.0,0.0,0.0,58436975.0,20863.548928,0.0
2022-09-19 18:00:00,58925722.73419714,0.0,0.0,0.0,58925723.0,0.0,0.0
2022-09-19 19:00:00,54755521.08265922,0.0,0.0,0.0,54755521.0,0.0,0.0
2022-09-19 20:00:00,42235983.588989094,0.0,0.0,0.0,42235984.0,0.0,0.0
2022-09-19 21:00:00,28260121.119132727,0.0,0.0,0.0,28260121.0,0.0,0.0
2022-09-19 22:00:00,17328370.751450304,0.0,0.0,0.0,17328371.0,0.0,0.0
2022-09-19 23:00:00,10493989.524487197,0.0,0.0,0.0,10493990.0,0.0,0.0
2022-09-20 00:00:00,9165303.971702857,0.0,0.0,0.0,9165304.0,0.0,0.0
2022-09-20 01:00:00,8577169.39838094,0.0,0.0,0.0,8577169.4,0.0,0.0
2022-09-20 02:00:00,8337227.145246241,0.0,0.0,0.0,8337227.1,0.0,0.0
2022-09-20 03:00:00,14293310.635828517,0.0,0.0,0.0,14293311.0,0.0,0.0
2022-09-20 04:00:00,29775484.96004413,0.0,0.0,0.0,29775485.0,0.0,0.0
2022-09-20 05:00:00,37374467.49991426,0.0,0.0,0.0,37374467.0,0.0,0.0
2022-09-20 06:00:00,37506118.96838968,0.0,0.0,0.0,37505994.0,125.13664,0.0
2022-09-20 07:00:00,39135857.450264856,0.0,0.0,0.0,39119778.0,16079.473664000001,0.0
2022-09-20 08:00:00,35154784.648966655,0.0,0.0,0.0,35119820.0,34964.402432,0.0
2022-09-20 09:00:00,31443429.901521828,0.0,0.0,0.0,31391367.0,52062.546943999994,0.0
2022-09-20 10:00:00,34816441.119036086,0.0,0.0,0.0,34747011.0,69430.10944,0.0
2022-09-20 11:00:00,37157876.425685495,0.0,0.0,0.0,37075810.0,82066.453248,0.0
2022-09-20 12:00:00,37054200.00463048,0.0,0.0,0.0,36966311.0,87888.664064,0.0
2022-09-20 13:00:00,38322641.819443494,0.0,0.0,0.0,38245503.0,77139.24992,0.0
2022-09-20 14:00:00,40411353.4177301,0.0,0.0,0.0,40341028.0,70325.21881600001,0.0
2022-09-20 15:00:00,52400149.81608654,0.0,0.0,0.0,52342762.0,57387.441408,0.0
2022-09-20 16:00:00,60077457.942358375,0.0,0.0,0.0,60042835.0,34623.105535999995,0.0
2022-09-20 17:00:00,63458361.45362248,0.0,0.0,0.0,63445241.0,13120.468735999999,0.0
2022-09-20 18:00:00,61914201.22857302,0.0,0.0,0.0,61914201.0,0.0,0.0
2022-09-20 19:00:00,57204127.19754431,0.0,0.0,0.0,57204127.0,0.0,0.0
2022-09-20 20:00:00,44163789.97910393,0.0,0.0,0.0,44163790.0,0.0,0.0
2022-09-20 21:00:00,30311124.898812015,0.0,0.0,0.0,30311125.0,0.0,0.0
2022-09-20 22:00:00,18693079.58021785,0.0,0.0,0.0,18693080.0,0.0,0.0
2022-09-20 23:00:00,11374962.210959077,0.0,0.0,0.0,11374962.0,0.0,0.0
2022-09-21 00:00:00,9808345.740404977,0.0,0.0,0.0,9808345.7,0.0,0.0
2022-09-21 01:00:00,9433407.027476314,0.0,0.0,0.0,9433407.0,0.0,0.0
2022-09-21 02:00:00,8934469.899142113,0.0,0.0,0.0,8934469.9,0.0,0.0
2022-09-21 03:00:00,14774831.347687228,0.0,0.0,0.0,14774831.0,0.0,0.0
2022-09-21 04:00:00,30275343.448035087,0.0,0.0,0.0,30275343.0,0.0,0.0
2022-09-21 05:00:00,38927508.443077564,0.0,0.0,0.0,38927508.0,0.0,0.0
2022-09-21 06:00:00,39387384.248039424,0.0,0.0,0.0,39385699.0,1684.956416,0.0
2022-09-21 07:00:00,40208301.66493715,0.0,0.0,0.0,40167619.0,40682.55872,0.0
2022-09-21 08:00:00,39755559.11443963,0.0,0.0,0.0,39673972.0,81587.124992,0.0
2022-09-21 09:00:00,35326620.41679927,0.0,0.0,0.0,35215872.0,110748.742144,0.0
2022-09-21 10:00:00,37875670.37176324,0.0,0.0,0.0,37748255.0,127414.9376,0.0
2022-09-21 11:00:00,39345754.361474745,0.0,0.0,0.0,39260097.0,85657.43744,0.0
2022-09-21 12:00:00,43279707.99701241,0.0,0.0,0.0,43193656.0,86051.992064,0.0
2022-09-21 13:00:00,44576051.08549645,0.0,0.0,0.0,44495045.0,81005.671936,0.0
2022-09-21 14:00:00,49137795.79382774,0.0,0.0,0.0,49064325.0,73470.74227199999,0.0
2022-09-21 15:00:00,66440948.71044866,0.0,0.0,0.0,66383995.0,56954.18368,0.0
2022-09-21 16:00:00,73864818.37256713,0.0,0.0,0.0,73829625.0,35193.836032,0.0
2022-09-21 17:00:00,77598996.18399146,0.0,0.0,0.0,77587729.0,11266.877951999999,0.0
2022-09-21 18:00:00,75273737.83631371,0.0,0.0,0.0,75273738.0,0.0,0.0
2022-09-21 19:00:00,68475000.6836814,0.0,0.0,0.0,68475001.0,0.0,0.0
2022-09-21 20:00:00,53622851.62081188,0.0,0.0,0.0,53622852.0,0.0,0.0
2022-09-21 21:00:00,36618661.831812836,0.0,0.0,0.0,36618662.0,0.0,0.0
2022-09-21 22:00:00,22885711.82949404,0.0,0.0,0.0,22885712.0,0.0,0.0
2022-09-21 23:00:00,14772506.802361388,0.0,0.0,0.0,14772507.0,0.0,0.0
2022-09-22 00:00:00,13133519.515350182,0.0,0.0,0.0,13133520.0,0.0,0.0
2022-09-22 01:00:00,11805121.799446901,0.0,0.0,0.0,11805122.0,0.0,0.0
2022-09-22 02:00:00,11450922.6698593,0.0,0.0,0.0,11450923.0,0.0,0.0
2022-09-22 03:00:00,17613142.9619334,0.0,0.0,0.0,17613143.0,0.0,0.0
2022-09-22 04:00:00,31218735.84216855,0.0,0.0,0.0,31218736.0,0.0,0.0
2022-09-22 05:00:00,40811259.66241545,0.0,0.0,0.0,40811260.0,0.0,0.0
2022-09-22 06:00:00,42203320.393313475,0.0,0.0,0.0,42199440.0,3880.5504,0.0
2022-09-22 07:00:00,44703954.82036271,0.0,0.0,0.0,44669469.0,34486.25792,0.0
2022-09-22 08:00:00,42203934.24868077,0.0,0.0,0.0,42137197.0,66737.226496,0.0
2022-09-22 09:00:00,38391567.75354846,0.0,0.0,0.0,38331863.0,59705.246208,0.0
2022-09-22 10:00:00,37376608.374587126,0.0,0.0,0.0,37330479.0,46129.499904,0.0
2022-09-22 11:00:00,36003927.56691595,0.0,0.0,0.0,35957422.0,46505.35936,0.0
2022-09-22 12:00:00,35528346.51735112,0.0,0.0,0.0,35503539.0,24807.497984,0.0
2022-09-22 13:00:00,36084599.80877871,0.0,0.0,0.0,36052649.0,31950.619136,0.0
2022-09-22 14:00:00,40298930.75024147,0.0,0.0,0.0,40221598.0,77332.75776000001,0.0
2022-09-22 15:00:00,53359417.35465192,0.0,0.0,0.0,53313132.0,46285.308672,0.0
2022-09-22 16:00:00,61481644.013668336,0.0,0.0,0.0,61427881.0,53762.800896,0.0
2022-09-22 17:00:00,63928815.87337896,0.0,0.0,0.0,63901560.0,27256.072192,0.0
2022-09-22 18:00:00,61452923.49519497,0.0,0.0,0.0,61452594.0,329.19552000000004,0.0
2022-09-22 19:00:00,55965982.64943469,0.0,0.0,0.0,55965983.0,0.0,0.0
2022-09-22 20:00:00,42724309.74925448,0.0,0.0,0.0,42724310.0,0.0,0.0
2022-09-22 21:00:00,28250278.063504744,0.0,0.0,0.0,28250278.0,0.0,0.0
2022-09-22 22:00:00,17054751.655745942,0.0,0.0,0.0,17054752.0,0.0,0.0
2022-09-22 23:00:00,10028553.455098249,0.0,0.0,0.0,10028553.0,0.0,0.0
2022-09-23 00:00:00,8812695.035636976,0.0,0.0,0.0,8812695.0,0.0,0.0
2022-09-23 01:00:00,8602532.007028295,0.0,0.0,0.0,8602532.0,0.0,0.0
2022-09-23 02:00:00,8493762.915624827,0.0,0.0,0.0,8493762.9,0.0,0.0
2022-09-23 03:00:00,12321196.955719585,0.0,0.0,0.0,12321197.0,0.0,0.0
2022-09-23 04:00:00,20218269.927616462,0.0,0.0,0.0,20218270.0,0.0,0.0
2022-09-23 05:00:00,25628517.208238065,0.0,0.0,0.0,25628517.0,0.0,0.0
2022-09-23 06:00:00,22891094.598047297,0.0,0.0,0.0,22889743.0,1351.534848,0.0
2022-09-23 07:00:00,19078236.407838088,0.0,0.0,0.0,19044224.0,34012.453120000006,0.0
2022-09-23 08:00:00,15340228.341146989,0.0,0.0,0.0,15271925.0,68303.02335999999,0.0
2022-09-23 09:00:00,10331758.1037143,0.0,0.0,0.0,10237130.0,94628.117248,0.0
2022-09-23 10:00:00,10629304.116412967,0.0,0.0,0.0,10519730.0,109573.757696,0.0
2022-09-23 11:00:00,11550663.202216517,0.0,0.0,0.0,11425790.0,124873.554688,0.0
2022-09-23 12:00:00,10694505.845159572,0.0,0.0,0.0,10572562.0,121943.3984,0.0
2022-09-23 13:00:00,9423627.274435656,0.0,0.0,0.0,9304206.7,119420.578048,0.0
2022-09-23 14:00:00,11968421.29725473,0.0,0.0,0.0,11859837.0,108583.84384,0.0
2022-09-23 15:00:00,24881613.37994653,0.0,0.0,0.0,24795261.0,86352.570368,0.0
2022-09-23 16:00:00,36294753.79059785,0.0,0.0,0.0,36238621.0,56132.464896000005,0.0
2022-09-23 17:00:00,42793768.97213562,0.0,0.0,0.0,42775034.0,18735.453184,0.0
2022-09-23 18:00:00,49820375.4159592,0.0,0.0,0.0,49820375.0,0.0,0.0
2022-09-23 19:00:00,49177852.70165825,0.0,0.0,0.0,49177853.0,0.0,0.0
2022-09-23 20:00:00,38789965.8080371,0.0,0.0,0.0,38789966.0,0.0,0.0
2022-09-23 21:00:00,26514314.757298805,0.0,0.0,0.0,26514315.0,0.0,0.0
2022-09-23 22:00:00,16718601.32237326,0.0,0.0,0.0,16718601.0,0.0,0.0
2022-09-23 23:00:00,10531112.198006717,0.0,0.0,0.0,10531112.0,0.0,0.0
2022-09-24 00:00:00,9551746.727425376,0.0,0.0,0.0,9551746.7,0.0,0.0
2022-09-24 01:00:00,9279103.169104913,0.0,0.0,0.0,9279103.2,0.0,0.0
2022-09-24 02:00:00,9109172.407415036,0.0,0.0,0.0,9109172.4,0.0,0.0
2022-09-24 03:00:00,12879128.851850951,0.0,0.0,0.0,12879129.0,0.0,0.0
2022-09-24 04:00:00,20741161.2792374,0.0,0.0,0.0,20741161.0,0.0,0.0
2022-09-24 05:00:00,25380062.800905537,0.0,0.0,0.0,25380063.0,0.0,0.0
2022-09-24 06:00:00,22317881.82036337,0.0,0.0,0.0,22316897.0,984.8609280000001,0.0
2022-09-24 07:00:00,18640021.12515354,0.0,0.0,0.0,18610225.0,29796.287232000002,0.0
2022-09-24 08:00:00,14716297.250349205,0.0,0.0,0.0,14654696.0,61600.894464,0.0
2022-09-24 09:00:00,9601374.737812871,0.0,0.0,0.0,9515317.2,86057.492224,0.0
2022-09-24 10:00:00,12406366.334080199,0.0,0.0,0.0,12303724.0,102642.289152,0.0
2022-09-24 11:00:00,14957107.582055023,0.0,0.0,0.0,14845683.0,111424.289024,0.0
2022-09-24 12:00:00,13090333.541440524,0.0,0.0,0.0,12974866.0,115467.94521600001,0.0
2022-09-24 13:00:00,13687159.608971648,0.0,0.0,0.0,13575016.0,112143.17977599999,0.0
2022-09-24 14:00:00,15338900.29962115,0.0,0.0,0.0,15240293.0,98606.91404799999,0.0
2022-09-24 15:00:00,30046606.364663776,0.0,0.0,0.0,29967648.0,78958.203136,0.0
2022-09-24 16:00:00,41001625.839937724,0.0,0.0,0.0,40952052.0,49573.472768,0.0
2022-09-24 17:00:00,43799977.78882442,0.0,0.0,0.0,43781978.0,18000.269568,0.0
2022-09-24 18:00:00,49237410.24808451,0.0,0.0,0.0,49237410.0,0.0,0.0
2022-09-24 19:00:00,48233012.46141748,0.0,0.0,0.0,48233012.0,0.0,0.0
2022-09-24 20:00:00,38677413.563430205,0.0,0.0,0.0,38677414.0,0.0,0.0
2022-09-24 21:00:00,26418720.057582747,0.0,0.0,0.0,26418720.0,0.0,0.0
2022-09-24 22:00:00,16354242.985294702,0.0,0.0,0.0,16354243.0,0.0,0.0
2022-09-24 23:00:00,9989168.303868756,0.0,0.0,0.0,9989168.3,0.0,0.0
2022-09-25 00:00:00,9111899.754730431,0.0,0.0,0.0,9111899.8,0.0,0.0
2022-09-25 01:00:00,8640456.872406805,0.0,0.0,0.0,8640456.9,0.0,0.0
2022-09-25 02:00:00,8398693.238280492,0.0,0.0,0.0,8398693.2,0.0,0.0
2022-09-25 03:00:00,14614251.653106106,0.0,0.0,0.0,14614252.0,0.0,0.0
2022-09-25 04:00:00,32182342.305156,0.0,0.0,0.0,32182342.0,0.0,0.0
2022-09-25 05:00:00,43371295.84004338,0.0,0.0,0.0,43371296.0,0.0,0.0
2022-09-25 06:00:00,40608366.30944373,0.0,0.0,0.0,40607849.0,517.151232,0.0
2022-09-25 07:00:00,42971975.191216536,0.0,0.0,0.0,42941424.0,30551.2832,0.0
2022-09-25 08:00:00,40016156.28811757,0.0,0.0,0.0,39967565.0,48590.9376,0.0
